h5_index,set_type,cluster_label
32365,train,1
32366,train,4
32367,train,4
32368,train,1
32369,train,1
32370,train,2
32371,train,0
32372,train,4
32373,train,0
32374,train,5
32375,train,0
32376,train,4
32377,train,1
32378,train,5
32379,train,4
32380,train,5
32381,train,0
32382,train,1
32383,train,1
32384,train,0
32385,train,5
32386,train,1
32387,train,1
32388,train,1
32389,train,4
32390,train,1
32391,train,2
32392,train,0
32393,train,4
32394,train,5
32395,train,1
32396,train,1
32397,train,0
32398,train,1
32399,train,1
32400,train,1
32401,train,1
32402,train,1
32403,train,1
32404,train,0
32405,train,1
32406,train,0
32407,train,5
32408,train,4
32409,train,4
32410,train,0
32411,train,1
32412,train,5
32413,train,1
32414,train,2
32415,train,1
32416,train,0
32417,train,1
32418,train,4
32419,train,1
32420,train,4
32421,train,2
32422,train,1
32423,train,0
32424,train,4
32425,train,1
32426,train,1
32427,train,5
32428,train,5
32429,train,1
32430,train,4
32431,train,3
32432,train,4
32433,train,4
32434,train,1
32435,train,5
32436,train,2
32437,train,0
32438,train,3
32439,train,4
32440,train,4
32441,train,2
32442,train,4
32443,train,4
32444,train,0
32445,train,1
32446,train,5
32447,train,0
32448,train,5
32449,train,4
32450,train,4
32451,train,2
32452,train,5
32453,train,2
32454,train,4
32455,train,1
32456,train,5
32457,train,0
32458,train,1
32459,train,1
32460,train,0
32461,train,4
32462,train,1
32463,train,0
32464,train,1
32465,train,4
32466,train,4
32467,train,1
32468,train,1
32469,train,0
32470,train,4
32471,train,4
32472,train,1
32473,train,2
32474,train,0
32475,train,1
32476,train,2
32477,train,1
32478,train,1
32479,train,4
32480,train,2
32481,train,2
32482,train,2
32483,train,5
32484,train,1
32485,train,5
32486,train,2
32487,train,2
32488,train,0
32489,train,4
32490,train,0
32491,train,4
32492,train,2
32493,train,2
32494,train,4
32495,train,3
32496,train,1
32497,train,1
32498,train,5
32499,train,1
32500,train,1
32501,train,0
32502,train,2
32503,train,4
32504,train,1
32505,train,0
32506,train,4
32507,train,0
32508,train,5
32509,train,1
32510,train,5
32511,train,5
32512,train,0
32513,train,5
32514,train,5
32515,train,3
32516,train,3
32517,train,5
32518,train,4
32519,train,1
32520,train,1
32521,train,1
32522,train,1
32523,train,1
32524,train,3
32525,train,0
32526,train,1
32527,train,5
32528,train,4
32529,train,2
32530,train,3
32531,train,1
32532,train,1
32533,train,1
32534,train,0
32535,train,1
32536,train,4
32537,train,4
32538,train,1
32539,train,2
32540,train,1
32541,train,1
32542,train,1
32543,train,3
32544,train,1
32545,train,1
32546,train,5
32547,train,2
32548,train,2
32549,train,4
32550,train,0
32551,train,5
32552,train,0
32553,train,4
32554,train,0
32555,train,1
32556,train,1
32557,train,5
32558,train,1
32559,train,5
32560,train,2
32561,train,0
32562,train,4
32563,train,0
32564,train,1
32565,train,1
32566,train,4
32567,train,2
32568,train,1
32569,train,0
32570,train,2
32571,train,2
32572,train,0
32573,train,1
32574,train,1
32575,train,0
32576,train,0
32577,train,1
32578,train,1
32579,train,4
32580,train,1
32581,train,5
32582,train,1
32583,train,1
32584,train,2
32585,train,0
32586,train,0
32587,train,2
32588,train,2
32589,train,5
32590,train,0
32591,train,4
32592,train,2
32593,train,0
32594,train,1
32595,train,4
32596,train,1
32597,train,5
32598,train,5
32599,train,5
32600,train,1
32601,train,1
32602,train,2
32603,train,0
32604,train,5
32605,train,2
32606,train,0
32607,train,5
32608,train,2
32609,train,0
32610,train,1
32611,train,3
32612,train,4
32613,train,1
32614,train,1
32615,train,1
32616,train,5
32617,train,2
32618,train,5
32619,train,1
32620,train,2
32621,train,3
32622,train,1
32623,train,4
32624,train,4
32625,train,2
32626,train,0
32627,train,1
32628,train,2
32629,train,0
32630,train,5
32631,train,4
32632,train,0
32633,train,1
32634,train,1
32635,train,4
32636,train,5
32637,train,0
32638,train,2
32639,train,0
32640,train,2
32641,train,1
32642,train,0
32643,train,5
32644,train,0
32645,train,1
32646,train,5
32647,train,1
32648,train,2
32649,train,2
32650,train,5
32651,train,1
32652,train,2
32653,train,2
32654,train,0
32655,train,2
32656,train,4
32657,train,1
32658,train,1
32659,train,1
32660,train,2
32661,train,4
32662,train,1
32663,train,3
32664,train,5
32665,train,2
32666,train,1
32667,train,3
32668,train,0
32669,train,4
32670,train,1
32671,train,1
32672,train,4
32673,train,1
32674,train,2
32675,train,5
32676,train,1
32677,train,1
32678,train,1
32679,train,5
32680,train,5
32681,train,1
32682,train,5
32683,train,4
32684,train,1
32685,train,4
32686,train,2
32687,train,0
32688,train,4
32689,train,0
32690,train,4
32691,train,0
32692,train,1
32693,train,4
32694,train,2
32695,train,5
32696,train,4
32697,train,5
32698,train,5
32699,train,1
32700,train,5
32701,train,1
32702,train,0
32703,train,2
32704,train,1
32705,train,4
32706,train,1
32707,train,1
32708,train,5
32709,train,5
32710,train,4
32711,train,1
32712,train,5
32713,train,0
32714,train,2
32715,train,1
32716,train,5
32717,train,0
32718,train,4
32719,train,3
32720,train,1
32721,train,4
32722,train,1
32723,train,1
32724,train,1
32725,train,2
32726,train,5
32727,train,0
32728,train,4
32729,train,4
32730,train,1
32731,train,1
32732,train,0
32733,train,5
32734,train,2
32735,train,0
32736,train,1
32737,train,1
32738,train,0
32739,train,4
32740,train,1
32741,train,5
32742,train,4
32743,train,1
32744,train,1
32745,train,4
32746,train,4
32747,train,1
32748,train,0
32749,train,4
32750,train,2
32751,train,0
32752,train,2
32753,train,4
32754,train,5
32755,train,1
32756,train,0
32757,train,5
32758,train,2
32759,train,4
32760,train,0
32761,train,0
32762,train,1
32763,train,5
32764,train,5
32765,train,1
32766,train,4
32767,train,5
32768,train,2
32769,train,4
32770,train,5
32771,train,4
32772,train,4
32773,train,3
32774,train,0
32775,train,1
32776,train,5
32777,train,1
32778,train,0
32779,train,1
32780,train,1
32781,train,5
32782,train,1
32783,train,5
32784,train,1
32785,train,4
32786,train,0
32787,train,1
32788,train,1
32789,train,1
32790,train,4
32791,train,1
32792,train,1
32793,train,5
32794,train,5
32795,train,1
32796,train,1
32797,train,2
32798,train,0
32799,train,0
32800,train,5
32801,train,2
32802,train,0
32803,train,4
32804,train,1
32805,train,3
32806,train,0
32807,train,5
32808,train,2
32809,train,1
32810,train,5
32811,train,5
32812,train,4
32813,train,4
32814,train,0
32815,train,2
32816,train,2
32817,train,1
32818,train,1
32819,train,1
32820,train,4
32821,train,1
32822,train,5
32823,train,2
32824,train,3
32825,train,1
32826,train,4
32827,train,4
32828,train,1
32829,train,4
32830,train,1
32831,train,5
32832,train,4
32833,train,2
32834,train,1
32835,train,4
32836,train,1
32837,train,4
32838,train,4
32839,train,0
32840,train,5
32841,train,5
32842,train,3
32843,train,1
32844,train,1
32845,train,1
32846,train,1
32847,train,5
32848,train,0
32849,train,1
32850,train,2
32851,train,1
32852,train,1
32853,train,1
32854,train,1
32855,train,3
32856,train,5
32857,train,5
32858,train,4
32859,train,2
32860,train,5
32861,train,4
32862,train,4
32863,train,4
32864,train,4
32865,train,0
32866,train,1
32867,train,1
32868,train,0
32869,train,1
32870,train,4
32871,train,2
32872,train,4
32873,train,1
32874,train,4
32875,train,0
32876,train,1
32877,train,4
32878,train,0
32879,train,0
32880,train,1
32881,train,5
32882,train,1
32883,train,0
32884,train,0
32885,train,3
32886,train,0
32887,train,0
32888,train,4
32889,train,5
32890,train,1
32891,train,4
32892,train,0
32893,train,1
32894,train,5
32895,train,4
32896,train,1
32897,train,4
32898,train,5
32899,train,2
32900,train,1
32901,train,1
32902,train,2
32903,train,1
32904,train,1
32905,train,0
32906,train,1
32907,train,0
32908,train,4
32909,train,4
32910,train,1
32911,train,0
32912,train,5
32913,train,4
32914,train,1
32915,train,1
32916,train,0
32917,train,1
32918,train,5
32919,train,5
32920,train,5
32921,train,1
32922,train,0
32923,train,2
32924,train,4
32925,train,1
32926,train,1
32927,train,1
32928,train,1
32929,train,5
32930,train,0
32931,train,0
32932,train,1
32933,train,2
32934,train,0
32935,train,1
32936,train,1
32937,train,2
32938,train,1
32939,train,4
32940,train,1
32941,train,1
32942,train,5
32943,train,4
32944,train,5
32945,train,1
32946,train,5
32947,train,0
32948,train,0
32949,train,0
32950,train,4
32951,train,1
32952,train,0
32953,train,2
32954,train,2
32955,train,1
32956,train,4
32957,train,4
32958,train,2
32959,train,0
32960,train,0
32961,train,5
32962,train,5
32963,train,0
32964,train,0
32965,train,0
32966,train,1
32967,train,1
32968,train,5
32969,train,1
32970,train,1
32971,train,5
32972,train,5
32973,train,1
32974,train,1
32975,train,4
32976,train,5
32977,train,5
32978,train,4
32979,train,0
32980,train,4
32981,train,4
32982,train,1
32983,train,3
32984,train,0
32985,train,0
32986,train,1
32987,train,1
32988,train,3
32989,train,0
32990,train,1
32991,train,1
32992,train,2
32993,train,4
32994,train,1
32995,train,0
32996,train,5
32997,train,5
32998,train,1
32999,train,3
33000,train,1
33001,train,4
33002,train,0
33003,train,0
33004,train,0
33005,train,4
33006,train,5
33007,train,4
33008,train,1
33009,train,5
33010,train,2
33011,train,1
33012,train,1
33013,train,2
33014,train,2
33015,train,4
33016,train,0
33017,train,5
33018,train,0
33019,train,1
33020,train,1
33021,train,5
33022,train,5
33023,train,2
33024,train,5
33025,train,1
33026,train,4
33027,train,4
33028,train,4
33029,train,3
33030,train,1
33031,train,0
33032,train,2
33033,train,1
33034,train,1
33035,train,1
33036,train,4
33037,train,0
33038,train,0
33039,train,1
33040,train,3
33041,train,5
33042,train,0
33043,train,2
33044,train,4
33045,train,4
33046,train,5
33047,train,0
33048,train,1
33049,train,1
33050,train,1
33051,train,0
33052,train,3
33053,train,4
33054,train,4
33055,train,4
33056,train,0
33057,train,4
33058,train,5
33059,train,1
33060,train,1
33061,train,1
33062,train,0
33063,train,5
33064,train,4
33065,train,2
33066,train,1
33067,train,4
33068,train,5
33069,train,5
33070,train,1
33071,train,4
33072,train,0
33073,train,1
33074,train,1
33075,train,2
33076,train,0
33077,train,5
33078,train,5
33079,train,0
33080,train,3
33081,train,1
33082,train,1
33083,train,2
33084,train,5
33085,train,1
33086,train,1
33087,train,5
33088,train,0
33089,train,5
33090,train,1
33091,train,0
33092,train,0
33093,train,1
33094,train,2
33095,train,5
33096,train,5
33097,train,4
33098,train,4
33099,train,5
33100,train,4
33101,train,1
33102,train,4
33103,train,2
33104,train,1
33105,train,1
33106,train,0
33107,train,5
33108,train,1
33109,train,1
33110,train,1
33111,train,5
33112,train,4
33113,train,1
33114,train,1
33115,train,2
33116,train,0
33117,train,5
33118,train,0
33119,train,2
33120,train,4
33121,train,4
33122,train,2
33123,train,4
33124,train,1
33125,train,4
33126,train,3
33127,train,0
33128,train,1
33129,train,0
33130,train,1
33131,train,4
33132,train,1
33133,train,5
33134,train,1
33135,train,1
33136,train,1
33137,train,1
33138,train,1
33139,train,0
33140,train,4
33141,train,1
33142,train,0
33143,train,0
33144,train,5
33145,train,1
33146,train,1
33147,train,1
33148,train,4
33149,train,4
33150,train,1
33151,train,5
33152,train,0
33153,train,0
33154,train,5
33155,train,5
33156,train,1
33157,train,5
33158,train,4
33159,train,0
33160,train,1
33161,train,0
33162,train,0
33163,train,4
33164,train,4
33165,train,2
33166,train,4
33167,train,5
33168,train,1
33169,train,0
33170,train,0
33171,train,1
33172,train,4
33173,train,1
33174,train,1
33175,train,5
33176,train,0
33177,train,1
33178,train,0
33179,train,5
33180,train,5
33181,train,1
33182,train,1
33183,train,0
33184,train,0
33185,train,5
33186,train,2
33187,train,5
33188,train,2
33189,train,1
33190,train,5
33191,train,0
33192,train,2
33193,train,1
33194,train,4
33195,train,5
33196,train,0
33197,train,5
33198,train,5
33199,train,0
33200,train,1
33201,train,4
33202,train,5
33203,train,4
33204,train,4
33205,train,3
33206,train,4
33207,train,1
33208,train,5
33209,train,0
33210,train,1
33211,train,2
33212,train,5
33213,train,0
33214,train,5
33215,train,2
33216,train,5
33217,train,0
33218,train,5
33219,train,1
33220,train,4
33221,train,3
33222,train,0
33223,train,3
33224,train,1
33225,train,5
33226,train,1
33227,train,5
33228,train,5
33229,train,2
33230,train,2
33231,train,5
33232,train,1
33233,train,1
33234,train,5
33235,train,1
33236,train,3
33237,train,5
33238,train,1
33239,train,1
33240,train,5
33241,train,5
33242,train,4
33243,train,3
33244,train,4
33245,train,2
33246,train,2
33247,train,1
33248,train,5
33249,train,1
33250,train,2
33251,train,1
33252,train,5
33253,train,0
33254,train,1
33255,train,1
33256,train,1
33257,train,4
33258,train,1
33259,train,5
33260,train,5
33261,train,0
33262,train,0
33263,train,1
33264,train,1
33265,train,4
33266,train,0
33267,train,4
33268,train,4
33269,train,5
33270,train,0
33271,train,1
33272,train,1
33273,train,4
33274,train,1
33275,train,0
33276,train,3
33277,train,4
33278,train,1
33279,train,1
33280,train,0
33281,train,4
33282,train,1
33283,train,1
33284,train,5
33285,train,5
33286,train,0
33287,train,5
33288,train,0
33289,train,4
33290,train,2
33291,train,4
33292,train,0
33293,train,0
33294,train,5
33295,train,2
33296,train,0
33297,train,1
33298,train,0
33299,train,5
33300,train,1
33301,train,0
33302,train,4
33303,train,0
33304,train,4
33305,train,1
33306,train,0
33307,train,4
33308,train,4
33309,train,5
33310,train,2
33311,train,1
33312,train,0
33313,train,4
33314,train,1
33315,train,1
33316,train,1
33317,train,2
33318,train,0
33319,train,3
33320,train,4
33321,train,2
33322,train,1
33323,train,5
33324,train,0
33325,train,1
33326,train,1
33327,train,1
33328,train,4
33329,train,2
33330,train,1
33331,train,0
33332,train,1
33333,train,1
33334,train,4
33335,train,4
33336,train,1
33337,train,3
33338,train,4
33339,train,4
33340,train,0
33341,train,0
33342,train,4
33343,train,4
33344,train,2
33345,train,5
33346,train,4
33347,train,0
33348,train,1
33349,train,5
33350,train,0
33351,train,1
33352,train,2
33353,train,1
33354,train,1
33355,train,5
33356,train,0
33357,train,0
33358,train,0
33359,train,5
33360,train,0
33361,train,5
33362,train,1
33363,train,1
33364,train,4
33365,train,5
33366,train,1
33367,train,0
33368,train,5
33369,train,5
33370,train,4
33371,train,2
33372,train,2
33373,train,1
33374,train,1
33375,train,1
33376,train,5
33377,train,1
33378,train,1
33379,train,0
33380,train,5
33381,train,2
33382,train,0
33383,train,5
33384,train,3
33385,train,0
33386,train,4
33387,train,1
33388,train,0
33389,train,1
33390,train,4
33391,train,5
33392,train,5
33393,train,5
33394,train,1
33395,train,1
33396,train,5
33397,train,2
33398,train,1
33399,train,1
33400,train,1
33401,train,1
33402,train,0
33403,train,5
33404,train,1
33405,train,4
33406,train,1
33407,train,4
33408,train,1
33409,train,5
33410,train,5
33411,train,5
33412,train,5
33413,train,2
33414,train,3
33415,train,0
33416,train,0
33417,train,0
33418,train,0
33419,train,0
33420,train,4
33421,train,1
33422,train,1
33423,train,1
33424,train,2
33425,train,3
33426,train,1
33427,train,1
33428,train,1
33429,train,5
33430,train,5
33431,train,4
33432,train,4
33433,train,1
33434,train,2
33435,train,5
33436,train,0
33437,train,0
33438,train,0
33439,train,4
33440,train,1
33441,train,2
33442,train,1
33443,train,4
33444,train,0
33445,train,1
33446,train,2
33447,train,0
33448,train,4
33449,train,5
33450,train,1
33451,train,1
33452,train,1
33453,train,1
33454,train,1
33455,train,1
33456,train,2
33457,train,4
33458,train,4
33459,train,1
33460,train,1
33461,train,0
33462,train,5
33463,train,2
33464,train,1
33465,train,5
33466,train,3
33467,train,4
33468,train,5
33469,train,4
33470,train,5
33471,train,1
33472,train,1
33473,train,0
33474,train,5
33475,train,2
33476,train,0
33477,train,1
33478,train,1
33479,train,0
33480,train,5
33481,train,1
33482,train,0
33483,train,1
33484,train,5
33485,train,4
33486,train,5
33487,train,1
33488,train,0
33489,train,1
33490,train,1
33491,train,0
33492,train,5
33493,train,1
33494,train,5
33495,train,0
33496,train,4
33497,train,4
33498,train,1
33499,train,4
33500,train,1
33501,train,1
33502,train,0
33503,train,5
33504,train,1
33505,train,1
33506,train,4
33507,train,2
33508,train,4
33509,train,4
33510,train,4
33511,train,1
33512,train,1
33513,train,3
33514,train,0
33515,train,1
33516,train,4
33517,train,1
33518,train,3
33519,train,4
33520,train,1
33521,train,1
33522,train,3
33523,train,0
33524,train,1
33525,train,5
33526,train,3
33527,train,1
33528,train,2
33529,train,1
33530,train,1
33531,train,3
33532,train,0
33533,train,1
33534,train,2
33535,train,5
33536,train,0
33537,train,1
33538,train,1
33539,train,1
33540,train,1
33541,train,5
33542,train,2
33543,train,0
33544,train,1
33545,train,1
33546,train,1
33547,train,0
33548,train,2
33549,train,2
33550,train,4
33551,train,5
33552,train,0
33553,train,1
33554,train,2
33555,train,4
33556,train,5
33557,train,1
33558,train,3
33559,train,2
33560,train,0
33561,train,4
33562,train,1
33563,train,0
33564,train,1
33565,train,0
33566,train,5
33567,train,1
33568,train,1
33569,train,3
33570,train,2
33571,train,3
33572,train,5
33573,train,3
33574,train,0
33575,train,1
33576,train,2
33577,train,1
33578,train,1
33579,train,0
33580,train,0
33581,train,5
33582,train,0
